id,age,gender,sign
6489,56,nb,scorpio
6490,23,female,sagittarius
6491,26,female,scorpio
6492,42,nb,scorpio
6493,40,female,libra
6494,25,female,aries
6495,25,female,gemini
6496,54,male,gemini
6497,55,female,leo
6498,57,female,aries
6499,57,female,gemini
6500,52,male,aries
6501,52,male,scorpio
6502,34,male,virgo
6503,35,male,leo
6504,59,male,pisces
6505,59,male,scorpio
6506,30,male,leo
6507,28,female,libra
6508,40,male,taurus
6509,41,male,leo
6510,41,male,taurus
6511,41,female,taurus
6512,59,male,sagittarius
6513,58,male,pisces
6514,23,nb,gemini
6515,21,female,libra
6516,34,female,libra
6517,31,nb,scorpio
6518,32,male,aries
6519,31,male,taurus
6520,52,male,scorpio
6521,52,male,sagittarius
6522,50,female,aquarius
6523,49,male,leo
6524,58,male,taurus
6525,58,female,aquarius
6526,49,nb,capricorn
6527,46,female,scorpio
6528,46,female,aries
6529,45,nb,capricorn
6530,58,female,aries
6531,59,female,aquarius
6532,46,female,cancer
6533,45,female,taurus
6534,55,female,sagittarius
6535,55,nb,scorpio
6536,36,male,aquarius
6537,36,female,capricorn
6538,49,male,gemini
6539,49,nb,leo
6540,58,female,scorpio
6541,59,female,cancer
6542,36,male,leo
6543,36,female,leo
6544,39,nb,taurus
6545,38,male,virgo
6546,52,male,sagittarius
6547,52,male,pisces
6548,25,male,gemini
6549,23,nb,taurus
6550,20,female,sagittarius
6551,21,male,aries
6552,24,male,sagittarius
6553,25,male,aquarius
6554,34,nb,aries
6555,34,nb,libra
6556,36,female,gemini
6557,38,female,aries
6558,52,male,scorpio
6559,54,male,taurus
6560,50,female,libra
6561,48,female,sagittarius
6562,54,male,pisces
6563,54,female,leo
6564,57,nb,taurus
6565,57,male,gemini
6566,34,male,virgo
6567,34,male,gemini
6568,31,male,gemini
6569,33,female,capricorn
6570,49,nb,virgo
6571,49,male,pisces
6572,30,nb,scorpio
6573,33,female,leo
6574,50,female,libra
6575,51,female,gemini
6576,54,nb,taurus
6577,51,female,leo
6578,53,male,leo
6579,53,female,leo
6580,18,male,scorpio
6581,18,male,scorpio
6582,47,female,libra
6583,45,female,scorpio
6584,48,male,gemini
6585,47,male,libra
6586,19,female,virgo
6587,20,female,aquarius
6588,44,female,scorpio
6589,46,female,capricorn
6590,48,female,virgo
6591,48,nb,aries
6592,21,male,scorpio
6593,21,female,virgo
6594,22,female,aries
6595,22,female,sagittarius
6596,36,male,leo
6597,36,male,pisces
6598,37,female,libra
6599,38,nb,gemini
6600,58,female,leo
6601,58,female,pisces
6602,54,female,aries
6603,51,male,capricorn
6604,36,male,libra
6605,37,nb,capricorn
6606,36,male,taurus
6607,37,male,pisces
6608,37,male,pisces
6609,37,female,cancer
6610,21,nb,aquarius
6611,23,female,gemini
6612,35,male,cancer
6613,37,female,sagittarius
6614,35,male,aries
6615,35,female,gemini
6616,25,male,gemini
6617,24,nb,aries
6618,36,male,cancer
6619,36,male,scorpio
6620,28,female,taurus
6621,25,male,aquarius
6622,22,male,aries
6623,21,nb,libra
6624,59,male,gemini
6625,59,female,pisces
6626,25,female,leo
6627,24,male,sagittarius
6628,42,female,capricorn
6629,41,nb,leo
6630,37,nb,capricorn
6631,37,female,leo
6632,50,male,libra
6633,51,nb,virgo
6634,57,male,pisces
6635,57,female,gemini
6636,20,female,virgo
6637,20,female,aries
6638,26,female,taurus
6639,30,female,leo
6640,34,male,leo
6641,33,male,pisces
6642,30,male,sagittarius
6643,30,male,aquarius
6644,49,female,scorpio
6645,49,female,pisces
6646,26,female,capricorn
6647,25,male,leo
6648,54,female,leo
6649,57,male,aquarius
6650,24,female,scorpio
6651,26,male,aquarius
6652,35,male,sagittarius
6653,33,male,gemini
6654,59,nb,libra
6655,62,male,cancer
6656,51,male,aries
6657,50,male,scorpio
6658,26,female,virgo
6659,23,nb,aquarius
6660,45,female,aquarius
6661,44,male,leo
6662,23,nb,leo
6663,23,female,scorpio
6664,30,female,gemini
6665,28,male,sagittarius
6666,26,male,aquarius
6667,28,nb,capricorn
6668,19,male,gemini
6669,18,male,sagittarius
6670,44,female,scorpio
6671,44,male,scorpio
6672,53,male,cancer
6673,54,male,libra
6674,57,male,sagittarius
6675,61,female,scorpio
6676,45,female,gemini
6677,48,male,pisces
6678,49,nb,gemini
6679,49,male,libra
6680,33,male,virgo
6681,32,male,pisces
6682,41,male,libra
6683,39,female,sagittarius
6684,35,female,aries
6685,35,nb,cancer
6686,48,female,scorpio
6687,45,nb,aries
6688,27,female,gemini
6689,27,nb,taurus
6690,38,female,cancer
6691,41,male,leo
6692,46,male,scorpio
6693,48,female,leo
6694,30,male,taurus
6695,29,female,capricorn
6696,18,female,leo
6697,19,male,taurus
6698,51,female,aquarius
6699,49,male,sagittarius
6700,41,male,leo
6701,44,female,libra
6702,50,nb,virgo
6703,50,female,leo
6704,21,male,sagittarius
6705,21,male,libra
6706,27,male,aries
6707,27,female,leo
6708,20,male,aquarius
6709,20,nb,cancer
6710,19,female,capricorn
6711,18,male,gemini
6712,34,female,pisces
6713,33,nb,scorpio
6714,21,male,aries
6715,21,female,leo
6716,36,male,leo
6717,35,male,leo
6718,28,male,sagittarius
6719,31,female,leo
6720,25,male,pisces
6721,26,female,cancer
6722,18,male,gemini
6723,18,female,virgo
6724,40,female,virgo
6725,37,male,taurus
6726,18,female,leo
6727,18,female,virgo
6728,50,female,aries
6729,49,female,aquarius
6730,41,male,libra
6731,41,male,aquarius
6732,37,female,gemini
6733,36,female,sagittarius
6734,23,male,virgo
6735,25,male,capricorn
6736,30,female,taurus
6737,30,female,gemini
6738,49,female,sagittarius
6739,49,male,capricorn
6740,44,nb,aries
6741,45,female,taurus
6742,45,female,taurus
6743,48,male,aries
6744,37,female,libra
6745,34,female,cancer
6746,57,male,scorpio
6747,60,female,aries
6748,56,male,gemini
6749,57,male,pisces
6750,43,nb,scorpio
6751,43,female,cancer
6752,44,female,aquarius
6753,45,male,taurus
6754,19,female,virgo
6755,18,male,sagittarius
6756,53,male,taurus
6757,53,female,leo
6758,26,female,pisces
6759,25,female,capricorn
6760,57,male,aquarius
6761,55,nb,scorpio
6762,36,female,virgo
6763,33,male,capricorn
6764,23,male,cancer
6765,23,male,pisces
6766,45,nb,aries
6767,46,male,gemini
6768,39,nb,aquarius
6769,38,male,aries
6770,52,female,virgo
6771,52,female,aries
6772,41,female,taurus
6773,43,male,capricorn
6774,56,female,cancer
6775,56,female,sagittarius
6776,23,male,taurus
6777,23,female,cancer
6778,28,male,taurus
6779,28,female,pisces
6780,41,male,virgo
6781,41,male,gemini
6782,25,female,cancer
6783,22,male,pisces
6784,28,female,capricorn
6785,25,female,aquarius
6786,55,male,scorpio
6787,55,male,cancer
6788,20,female,cancer
6789,23,female,capricorn
6790,53,male,scorpio
6791,53,female,libra
6792,55,female,leo
6793,55,male,cancer
6794,45,male,leo
6795,47,male,pisces
6796,22,male,cancer
6797,20,female,sagittarius
6798,39,female,scorpio
6799,38,male,pisces
6800,36,male,aries
6801,34,male,scorpio
6802,33,female,cancer
6803,33,male,pisces
6804,20,female,pisces
6805,20,male,taurus
6806,54,male,gemini
6807,55,male,cancer
6808,29,nb,pisces
6809,29,female,gemini
6810,29,nb,aquarius
6811,32,male,scorpio
6812,50,nb,cancer
6813,53,nb,cancer
6814,27,male,pisces
6815,29,male,virgo
6816,59,male,scorpio
6817,58,male,scorpio
6818,37,male,libra
6819,37,male,aquarius
6820,23,male,cancer
6821,23,female,aries
6822,20,male,aquarius
6823,22,male,aquarius
6824,28,female,pisces
6825,28,male,scorpio
6826,38,female,pisces
6827,40,nb,pisces
6828,45,nb,scorpio
6829,45,female,aquarius
6830,41,female,sagittarius
6831,42,male,scorpio
6832,40,female,taurus
6833,40,female,leo
6834,40,male,aries
6835,39,male,sagittarius
6836,49,male,sagittarius
6837,47,male,taurus
6838,19,male,cancer
6839,20,female,taurus
6840,48,male,pisces
6841,48,female,taurus
6842,37,male,virgo
6843,37,male,virgo
6844,26,male,aquarius
6845,26,female,aries
6846,46,male,virgo
6847,46,female,leo
6848,28,female,gemini
6849,28,male,libra
6850,48,female,sagittarius
6851,48,female,pisces
6852,37,female,aries
6853,37,male,virgo
6854,51,male,aquarius
6855,51,male,virgo
6856,54,female,capricorn
6857,54,nb,scorpio
6858,45,female,pisces
6859,45,male,libra
6860,37,female,virgo
6861,37,female,sagittarius
6862,51,female,cancer
6863,51,male,gemini
6864,37,male,libra
6865,36,male,libra
6866,40,female,pisces
6867,40,female,aquarius
6868,39,male,gemini
6869,39,male,sagittarius
6870,48,male,capricorn
6871,48,male,taurus
6872,20,female,gemini
6873,20,male,virgo
6874,25,male,aries
6875,27,female,aries
6876,36,male,virgo
6877,36,male,taurus
6878,22,male,taurus
6879,23,male,aquarius
6880,24,female,scorpio
6881,25,female,capricorn
6882,53,male,virgo
6883,53,male,aquarius
6884,59,female,cancer
6885,59,male,libra
6886,35,female,pisces
6887,36,male,sagittarius
6888,33,female,libra
6889,33,female,aries
6890,47,male,sagittarius
6891,48,female,virgo
6892,59,male,capricorn
6893,58,male,sagittarius
6894,26,female,aries
6895,26,female,gemini
6896,32,female,gemini
6897,31,male,gemini
6898,55,nb,sagittarius
6899,54,female,taurus
6900,46,nb,scorpio
6901,46,nb,capricorn
6902,39,nb,taurus
6903,39,male,pisces
6904,39,female,sagittarius
6905,39,female,virgo
6906,40,female,cancer
6907,41,male,cancer
6908,44,male,capricorn
6909,45,nb,gemini
6910,43,nb,virgo
6911,43,female,scorpio
6912,23,female,scorpio
6913,24,male,cancer
6914,31,male,pisces
6915,31,male,aquarius
6916,26,female,aquarius
6917,25,female,pisces
6918,53,female,virgo
6919,53,female,pisces
6920,41,male,leo
6921,41,male,capricorn
6922,19,male,virgo
6923,19,female,leo
6924,32,male,sagittarius
6925,32,female,leo
6926,58,nb,libra
6927,58,female,scorpio
6928,38,female,sagittarius
6929,38,female,gemini
6930,30,female,virgo
6931,30,female,gemini
6932,55,female,libra
6933,54,female,cancer
6934,30,male,capricorn
6935,30,male,libra
6936,31,female,aquarius
6937,31,male,scorpio
6938,41,male,aries
6939,40,male,taurus
6940,25,male,capricorn
6941,24,female,aries
6942,44,male,virgo
6943,47,male,gemini
6944,45,female,gemini
6945,45,male,virgo
6946,26,female,taurus
6947,27,male,cancer
6948,53,male,capricorn
6949,54,female,aries
6950,46,male,taurus
6951,45,nb,virgo
6952,28,male,leo
6953,27,male,aquarius
6954,30,male,cancer
6955,30,female,taurus
6956,58,female,gemini
6957,57,nb,gemini
6958,56,female,virgo
6959,56,female,pisces
6960,37,female,leo
6961,37,female,sagittarius
6962,37,male,aries
6963,39,female,aries
6964,59,male,pisces
6965,58,female,aries
6966,38,female,pisces
6967,38,female,virgo
6968,27,female,sagittarius
6969,30,male,scorpio
6970,33,male,sagittarius
6971,33,male,gemini
6972,35,male,aries
6973,34,female,capricorn
6974,42,male,pisces
6975,43,female,capricorn
6976,59,female,leo
6977,57,male,sagittarius
6978,42,female,capricorn
6979,39,male,capricorn
6980,46,male,libra
6981,45,female,gemini
6982,43,male,virgo
6983,43,female,virgo
6984,44,female,sagittarius
6985,44,nb,cancer
6986,26,male,virgo
6987,26,female,aries
6988,45,female,virgo
6989,43,male,pisces
6990,59,male,sagittarius
6991,59,male,aries
6992,35,female,pisces
6993,35,male,pisces
6994,35,female,capricorn
6995,36,male,aquarius
6996,27,male,aries
6997,27,female,taurus
6998,41,female,aries
6999,40,male,aries
7000,38,female,pisces
7001,38,female,aquarius
7002,50,male,aries
7003,48,female,gemini
7004,53,male,libra
7005,52,female,gemini
7006,45,female,libra
7007,45,female,scorpio
7008,58,nb,scorpio
7009,58,male,aquarius
7010,20,female,scorpio
7011,20,nb,scorpio
7012,48,female,taurus
7013,47,female,cancer
7014,23,nb,taurus
7015,23,male,aries
7016,38,male,taurus
7017,36,female,aquarius
7018,31,male,aquarius
7019,31,female,aries
7020,26,male,scorpio
7021,25,female,scorpio
7022,43,male,pisces
7023,44,male,sagittarius
7024,47,female,gemini
7025,50,male,gemini
7026,39,male,capricorn
7027,39,female,aquarius
7028,32,male,capricorn
7029,29,female,aries
7030,58,female,aries
7031,61,female,capricorn
7032,38,female,taurus
7033,39,male,taurus
7034,55,nb,aquarius
7035,52,male,cancer
7036,43,nb,libra
7037,43,male,scorpio
7038,27,male,capricorn
7039,26,male,leo
7040,57,male,aquarius
7041,57,male,cancer
7042,31,nb,scorpio
7043,35,female,aries
7044,59,female,gemini
7045,59,female,pisces
7046,45,female,capricorn
7047,45,female,capricorn
7048,25,male,libra
7049,26,female,pisces
7050,58,nb,capricorn
7051,58,male,cancer
7052,21,male,aries
7053,21,male,taurus
7054,52,female,pisces
7055,50,female,gemini
7056,34,nb,cancer
7057,32,female,capricorn
7058,43,female,libra
7059,42,male,leo
7060,48,male,gemini
7061,50,male,scorpio
7062,49,male,leo
7063,52,female,virgo
7064,54,female,aries
7065,55,male,capricorn
7066,51,female,aquarius
7067,52,nb,leo
7068,49,female,gemini
7069,52,male,pisces
7070,40,female,capricorn
7071,39,female,gemini
7072,47,male,aquarius
7073,47,female,taurus
7074,19,female,scorpio
7075,19,nb,leo
7076,59,female,sagittarius
7077,57,female,aquarius
7078,50,male,leo
7079,48,male,libra
7080,49,male,capricorn
7081,49,female,capricorn
7082,57,nb,aries
7083,59,female,leo
7084,39,female,libra
7085,40,female,gemini
7086,56,male,taurus
7087,54,male,taurus
7088,56,female,cancer
7089,56,male,leo
7090,51,female,cancer
7091,48,male,gemini
7092,50,female,taurus
7093,50,female,gemini
7094,46,male,gemini
7095,47,male,libra
7096,35,male,cancer
7097,35,male,cancer
7098,18,male,aquarius
7099,20,male,cancer
7100,44,female,sagittarius
7101,44,nb,taurus
7102,50,female,gemini
7103,54,male,capricorn
7104,32,male,leo
7105,32,male,aquarius
7106,55,female,scorpio
7107,55,female,pisces
7108,50,male,leo
7109,51,female,taurus
7110,19,nb,sagittarius
7111,18,male,aquarius
7112,45,male,aries
7113,46,female,aquarius
7114,33,male,aquarius
7115,33,male,capricorn
7116,26,nb,aries
7117,24,male,libra
7118,55,female,virgo
7119,55,male,taurus
7120,40,female,aries
7121,40,female,cancer
7122,30,nb,libra
7123,32,female,cancer
7124,24,female,libra
7125,23,nb,libra
7126,51,female,scorpio
7127,51,male,gemini
7128,20,female,aries
7129,20,female,taurus
7130,31,male,scorpio
7131,30,female,leo
7132,51,female,virgo
7133,50,female,virgo
7134,41,female,cancer
7135,41,nb,pisces
7136,51,female,gemini
7137,53,female,capricorn
7138,33,nb,capricorn
7139,33,male,virgo
7140,27,female,sagittarius
7141,28,male,libra
7142,32,female,scorpio
7143,31,female,taurus
7144,47,female,libra
7145,46,female,libra
7146,19,female,virgo
7147,21,female,taurus
7148,20,female,leo
7149,22,female,leo
7150,47,female,capricorn
7151,47,male,aquarius
7152,35,male,gemini
7153,34,male,leo
7154,21,female,taurus
7155,21,male,pisces
7156,40,female,aries
7157,39,nb,gemini
7158,59,female,capricorn
7159,59,female,taurus
7160,35,nb,gemini
7161,35,male,scorpio
7162,34,female,aquarius
7163,35,male,sagittarius
7164,41,female,libra
7165,40,female,aquarius
7166,39,female,capricorn
7167,39,female,pisces
7168,24,male,scorpio
7169,24,male,cancer
7170,51,male,scorpio
7171,53,female,sagittarius
7172,26,male,aquarius
7173,30,male,cancer
7174,30,male,sagittarius
7175,32,male,sagittarius
7176,40,male,taurus
7177,42,female,leo
7178,58,male,cancer
7179,58,male,aquarius
7180,43,nb,leo
7181,46,nb,scorpio
7182,48,male,scorpio
7183,48,male,sagittarius
7184,20,female,taurus
7185,21,nb,aries
7186,26,female,scorpio
7187,26,male,libra
7188,40,female,cancer
7189,39,male,leo
7190,57,male,libra
7191,56,female,virgo
7192,32,male,capricorn
7193,30,female,virgo
7194,56,female,gemini
7195,56,male,pisces
7196,18,male,libra
7197,18,male,leo
7198,36,male,scorpio
7199,36,female,scorpio
7200,45,female,sagittarius
7201,45,male,capricorn
7202,53,male,scorpio
7203,53,male,capricorn
7204,55,male,gemini
7205,55,male,aquarius
7206,32,female,libra
7207,29,female,taurus
7208,33,male,scorpio
7209,35,male,gemini
7210,48,female,aries
7211,47,nb,virgo
7212,42,nb,taurus
7213,42,male,gemini
7214,26,female,libra
7215,28,female,taurus
7216,24,female,aries
7217,27,female,capricorn
7218,45,female,libra
7219,44,female,scorpio
7220,46,female,virgo
7221,46,female,virgo
7222,46,male,leo
7223,43,female,leo
7224,52,male,capricorn
7225,49,female,sagittarius
7226,58,male,libra
7227,58,male,sagittarius
7228,31,female,cancer
7229,33,female,cancer
7230,45,male,virgo
7231,45,female,pisces
7232,59,male,aquarius
7233,57,male,pisces
7234,36,male,aries
7235,36,female,capricorn
7236,20,male,virgo
7237,20,female,aries
7238,19,female,aries
7239,20,male,scorpio
7240,20,nb,virgo
7241,20,female,leo
7242,40,nb,taurus
7243,41,female,leo
7244,46,male,gemini
7245,48,male,sagittarius
7246,35,male,taurus
7247,34,male,scorpio
7248,55,female,sagittarius
7249,56,male,taurus
7250,49,male,cancer
7251,48,female,cancer
7252,21,male,sagittarius
7253,25,male,gemini
7254,58,female,scorpio
7255,61,male,cancer
7256,49,female,scorpio
7257,49,female,aries
7258,21,male,leo
7259,22,male,scorpio
7260,28,male,pisces
7261,27,nb,cancer
7262,28,male,aries
7263,31,female,pisces
7264,23,female,virgo
7265,23,male,virgo
7266,49,female,scorpio
7267,49,male,cancer
7268,52,male,libra
7269,51,male,taurus
7270,51,female,scorpio
7271,52,male,aquarius
7272,23,male,scorpio
7273,22,female,pisces
7274,34,male,virgo
7275,34,nb,sagittarius
7276,33,female,gemini
7277,33,male,sagittarius
7278,28,female,capricorn
7279,29,female,pisces
7280,24,female,capricorn
7281,23,female,leo
7282,42,female,leo
7283,43,female,pisces
